町丁名,1999_変化率(%),1999_変化数,2000_変化率(%),2000_変化数,2001_変化率(%),2001_変化数,2002_変化率(%),2002_変化数,2003_変化率(%),2003_変化数,2004_変化率(%),2004_変化数,2005_変化率(%),2005_変化数,2006_変化率(%),2006_変化数,2007_変化率(%),2007_変化数,2008_変化率(%),2008_変化数,2009_変化率(%),2009_変化数,2010_変化率(%),2010_変化数,2011_変化率(%),2011_変化数,2012_変化率(%),2012_変化数,2013_変化率(%),2013_変化数,2014_変化率(%),2014_変化数,2015_変化率(%),2015_変化数,2016_変化率(%),2016_変化数,2017_変化率(%),2017_変化数,2018_変化率(%),2018_変化数,2019_変化率(%),2019_変化数,2020_変化率(%),2020_変化数,2021_変化率(%),2021_変化数,2022_変化率(%),2022_変化数,2023_変化率(%),2023_変化数,2024_変化率(%),2024_変化数,2025_変化率(%),2025_変化数
上熊本２丁目,4.0,24,-2.2435897435897436,-14,-2.622950819672131,-16,1.8518518518518516,11,1.487603305785124,9,1.9543973941368076,12,6.7092651757188495,42,1.0479041916167664,7,0.14814814814814814,1,-2.514792899408284,-17,-2.731411229135053,-18,12.324492979719189,79,-0.1388888888888889,-1,1.9471488178025034,14,4.229195088676671,31,13.874345549738221,106,1.839080459770115,16,-1.1286681715575622,-10,11.073059360730593,97,12.332990750256938,120,-1.0064043915827996,-11,0.27726432532347506,3,-2.2119815668202767,-24,-0.3770028275212064,-4,-3.122043519394513,-33,1.66015625,17,11.143131604226705,116
上熊本３丁目,0.5120327700972862,10,-3.107488537952114,-61,0.10515247108307045,2,-0.3676470588235294,-7,-0.8434370057986295,-16,-2.126528442317916,-40,-3.6936447582835417,-68,0.5076142131979695,9,-1.6835016835016834,-30,2.3401826484018264,41,-2.4539877300613497,-44,-0.9719839908519153,-17,-2.367205542725173,-41,-1.1827321111768185,-20,2.0347097546379413,34,-1.5249266862170088,-26,0.05955926146515784,1,-0.4166666666666667,-7,-4.124327555289899,-69,-1.4339152119700749,-23,-2.9728020240354205,-47,25.16297262059974,386,1.6145833333333335,31,-1.1276268580215274,-22,0.20736132711249353,4,-0.8277289187790998,-16,-3.5472091810119983,-68
上通町,-3.32541567695962,-14,-2.211302211302211,-9,7.537688442211055,30,1.8691588785046727,8,-2.522935779816514,-11,-5.88235294117647,-25,0.5,2,-2.736318407960199,-11,-1.7902813299232736,-7,-1.5625,-6,-1.0582010582010581,-4,1.6042780748663104,6,-1.0526315789473684,-4,0.5319148936170213,2,1.3227513227513228,5,6.266318537859007,24,9.582309582309582,39,1.7937219730941705,8,0.4405286343612335,2,-7.017543859649122,-32,2.358490566037736,10,1.8433179723502304,8,-2.48868778280543,-11,-3.7122969837587005,-16,2.4096385542168677,10,4.941176470588235,21,-2.242152466367713,-10
上鍛冶屋町,4.41988950276243,8,-2.6455026455026456,-5,0.0,0,-3.804347826086957,-7,-2.2598870056497176,-4,-0.5780346820809248,-1,-1.744186046511628,-3,-4.733727810650888,-8,8.074534161490684,13,1.1494252873563218,2,-2.272727272727273,-4,8.13953488372093,14,-2.6881720430107525,-5,-1.1049723756906076,-2,-1.1173184357541899,-2,-5.084745762711865,-9,8.928571428571429,15,-4.918032786885246,-9,-2.2988505747126435,-4,6.470588235294119,11,10.497237569060774,19,5.5,11,0.47393364928909953,1,-2.358490566037736,-5,-0.4830917874396135,-1,0.9708737864077669,2,7.211538461538461,15
下南部１丁目,1.25,4,-2.4691358024691357,-8,-3.481012658227848,-11,1.639344262295082,5,4.516129032258064,14,-0.9259259259259258,-3,5.29595015576324,17,-1.7751479289940828,-6,5.120481927710843,17,-1.4326647564469914,-5,-6.686046511627906,-23,11.526479750778815,37,-8.659217877094973,-31,4.587155963302752,15,2.631578947368421,9,-1.1396011396011396,-4,-4.899135446685879,-17,1.8181818181818181,6,-2.6785714285714284,-9,-2.1406727828746175,-7,-10.3125,-33,1.3937282229965158,4,2.7491408934707904,8,-1.6722408026755853,-5,-0.3401360544217687,-1,3.754266211604096,11,2.302631578947368,7
下南部２丁目,-0.12746972594008923,-2,-0.7019783024888321,-11,0.2570694087403599,4,-0.7692307692307693,-12,1.1627906976744187,18,2.937420178799489,46,-1.3647642679900744,-22,-1.3836477987421385,-22,-2.5510204081632653,-40,2.4214659685863875,37,1.853035143769968,29,1.1919698870765372,19,-2.3558586484810915,-38,-3.3650793650793656,-53,-0.985545335085414,-15,-0.19907100199071004,-3,0.4654255319148936,7,-1.786896095301125,-27,-1.1455525606469004,-17,-2.1813224267212,-32,-4.94773519163763,-71,-1.466275659824047,-20,-1.636904761904762,-22,-3.1013615733736764,-41,-1.092896174863388,-14,-3.235990528808208,-41,-0.9787928221859705,-12
下南部３丁目,10.009910802775025,101,1.4414414414414414,16,6.30550621669627,71,2.8404344193817876,34,-0.2437043054427295,-3,-2.3615635179153096,-29,-1.4178482068390326,-17,-0.25380710659898476,-3,1.441899915182358,17,4.933110367892977,59,1.9123505976095616,24,-0.8600469116497262,-11,1.025236593059937,13,3.747072599531616,48,0.15048908954100826,2,0.8264462809917356,11,-0.5216095380029807,-7,1.5730337078651686,21,-0.8849557522123894,-12,0.5952380952380952,8,0.4437869822485207,6,-3.0927835051546393,-42,5.775075987841945,76,4.022988505747127,56,-0.48342541436464087,-7,0.2775850104094379,4,3.2525951557093427,47
下硯川町,8.927704997573993,184,5.033407572383074,113,2.7141645462256148,64,-0.7844756399669695,-19,3.0378693300041615,73,0.9289176090468497,23,0.4801920768307323,12,1.1549183592194345,29,2.5196850393700787,64,1.651305683563748,43,-2.19115980355119,-58,1.2746234067207416,33,-58.54309687261632,-1535,-1.6559337626494939,-18,-0.09354536950420954,-1,1.2172284644194757,13,-2.497687326549491,-27,-1.0436432637571158,-11,3.547459252157239,37,5.092592592592593,55,-0.7929515418502203,-9,-2.3090586145648313,-26,-3.8181818181818183,-42,-1.9848771266540641,-21,0.4821600771456124,5,0.7677543186180422,8,0.8571428571428572,9
下通１丁目,-7.971014492753622,-22,0.7874015748031495,2,-5.859375,-15,-4.149377593360995,-10,-1.7316017316017316,-4,1.762114537444934,4,-8.658008658008658,-20,-8.530805687203792,-18,-2.072538860103627,-4,-2.6455026455026456,-5,-2.1739130434782608,-4,-7.777777777777778,-14,1.2048192771084338,2,1.1904761904761905,2,6.470588235294119,11,-12.70718232044199,-23,-5.063291139240507,-8,-4.0,-6,-5.555555555555555,-8,4.411764705882353,6,-9.15492957746479,-13,-5.426356589147287,-7,-4.918032786885246,-6,-0.8620689655172413,-1,1.7391304347826086,2,-5.128205128205128,-6,-8.108108108108109,-9
下通２丁目,-3.3766233766233764,-13,-1.881720430107527,-7,-0.821917808219178,-3,-6.353591160220995,-23,0.0,0,-8.849557522123893,-30,1.2944983818770228,4,-7.0287539936102235,-22,0.3436426116838488,1,-1.0273972602739725,-3,0.34602076124567477,1,-4.137931034482759,-12,-0.7194244604316548,-2,2.898550724637681,8,-3.169014084507042,-9,2.909090909090909,8,11.66077738515901,33,15.822784810126583,50,0.546448087431694,2,2.1739130434782608,8,-6.648936170212766,-25,-1.4245014245014245,-5,-1.7341040462427744,-6,-4.705882352941177,-16,-4.320987654320987,-14,0.0,0,9.35483870967742,29
世安町,18.375499334221036,414,2.6246719160104988,70,-0.6941907197661673,-19,-1.1405445180279619,-31,0.14886490509862302,4,0.07432181345224824,2,-3.0077979948013365,-81,-1.0719754977029097,-28,1.8575851393188854,48,-0.07598784194528875,-2,-0.494296577946768,-13,-0.42032862055789066,-11,1.3046815042210285,34,-1.3636363636363635,-36,-1.7665130568356373,-46,-2.9710711493354185,-76,-2.054794520547945,-51,3.044014808720691,74,-4.191616766467066,-105,-0.4166666666666667,-10,0.33472803347280333,8,3.0025020850708923,72,-1.8218623481781375,-45,-70.10309278350515,-1700,-6.482758620689655,-47,-3.0973451327433628,-21,0.15220700152207,1
並建町,-0.9720534629404617,-8,0.8588957055214724,7,-1.094890510948905,-9,-1.4760147601476015,-12,-0.24968789013732834,-2,-2.252816020025031,-18,-1.9206145966709345,-15,-0.39164490861618795,-3,1.1795543905635648,9,2.33160621761658,18,1.139240506329114,9,-1.0012515644555695,-8,-3.16055625790139,-25,1.5665796344647518,12,0.0,0,-3.0848329048843186,-24,-2.7851458885941645,-21,2.455661664392906,18,0.9320905459387484,7,-0.5277044854881267,-4,2.6525198938992043,20,4.7803617571059425,37,0.8631319358816275,7,1.9559902200488997,16,3.237410071942446,27,2.5551684088269457,22,1.9252548131370328,17
中原町,-0.09337068160597572,-1,-1.3084112149532712,-14,-1.4204545454545454,-15,1.633045148895293,17,1.3232514177693762,14,-1.212686567164179,-13,-2.4551463644948064,-26,0.48402710551790895,5,1.348747591522158,14,0.38022813688212925,4,-0.2840909090909091,-3,-0.2849002849002849,-3,0.7619047619047619,8,-2.6465028355387523,-28,2.524271844660194,26,1.3257575757575757,14,4.112149532710281,44,1.9748653500897666,22,2.112676056338028,24,-0.43103448275862066,-5,1.645021645021645,19,-0.6814310051107325,-8,-0.8576329331046313,-10,-0.17301038062283738,-2,0.08665511265164644,1,0.6060606060606061,7,-1.0327022375215147,-12
中唐人町,4.166666666666666,7,0.0,0,3.428571428571429,6,-0.5524861878453038,-1,-5.0,-9,5.847953216374268,10,-4.41988950276243,-8,0.0,0,-6.9364161849710975,-12,16.77018633540373,27,-1.5957446808510638,-3,1.6216216216216217,3,-10.106382978723403,-19,1.183431952662722,2,2.3391812865497075,4,0.5714285714285714,1,-5.113636363636364,-9,1.1976047904191618,2,-4.142011834319527,-7,2.4691358024691357,4,0.0,0,3.614457831325301,6,-2.9069767441860463,-5,0.0,0,-1.7964071856287425,-3,-0.6097560975609756,-1,1.2269938650306749,2
中央街,2.405498281786942,7,-3.3557046979865772,-10,5.902777777777778,17,6.885245901639345,21,8.895705521472392,29,-1.6901408450704223,-6,1.7191977077363898,6,0.28169014084507044,1,1.6853932584269662,6,4.696132596685083,17,-0.79155672823219,-3,-3.723404255319149,-14,0.5524861878453038,2,-1.098901098901099,-4,3.888888888888889,14,13.101604278074866,49,-5.673758865248227,-24,4.761904761904762,19,-1.4354066985645932,-6,1.2135922330097086,5,-7.194244604316546,-30,-3.6175710594315245,-14,-0.5361930294906166,-2,0.8086253369272237,3,2.6737967914438503,10,1.0416666666666665,4,0.25773195876288657,1
中島町,-2.1505376344086025,-22,-0.2997002997002997,-3,1.2024048096192386,12,-0.7920792079207921,-8,-1.1976047904191618,-12,-3.3333333333333335,-33,-2.19435736677116,-21,1.8162393162393164,17,-1.049317943336831,-10,1.6967126193001063,16,-1.0427528675703857,-10,-0.7376185458377239,-7,0.5307855626326964,5,-1.3727560718057021,-13,0.8565310492505354,8,-0.9554140127388535,-9,0.21436227224008575,2,1.4973262032085561,14,-0.42149631190727077,-4,2.328042328042328,22,4.756980351602896,46,1.5794669299111548,16,0.09718172983479105,1,5.825242718446602,60,5.137614678899083,56,2.181500872600349,25,1.5371477369769428,18
中江町,-12.5,-6,-2.380952380952381,-1,12.195121951219512,5,6.521739130434782,3,46.93877551020408,23,-1.3888888888888888,-1,-7.042253521126761,-5,10.606060606060606,7,-2.73972602739726,-2,-7.042253521126761,-5,-4.545454545454546,-3,-22.22222222222222,-14,0.0,0,-12.244897959183673,-6,16.27906976744186,7,-6.0,-3,-12.76595744680851,-6,60.97560975609756,25,-6.0606060606060606,-4,11.29032258064516,7,-4.3478260869565215,-3,15.151515151515152,10,-3.9473684210526314,-3,0.0,0,0.0,0,4.10958904109589,3,2.631578947368421,2
中無田町,-2.258064516129032,-14,-1.9801980198019802,-12,-1.3468013468013467,-8,-2.218430034129693,-13,-0.5235602094240838,-3,-2.1052631578947367,-12,-1.2544802867383513,-7,-1.9963702359346642,-11,1.1111111111111112,6,-1.282051282051282,-7,-1.2987012987012987,-7,-1.3157894736842104,-7,-2.4761904761904763,-13,-1.5625,-8,-0.5952380952380952,-3,1.5968063872255487,8,2.5540275049115913,13,-1.7241379310344827,-9,-0.9746588693957114,-5,2.1653543307086616,11,-0.3853564547206166,-2,-4.835589941972921,-25,-4.878048780487805,-24,-0.8547008547008548,-4,-1.7241379310344827,-8,-1.9736842105263157,-9,-3.131991051454139,-14
九品寺１丁目,4.81283422459893,54,-0.6802721088435374,-8,0.5136986301369862,6,1.5332197614991483,18,2.6006711409395975,31,-1.8806214227309894,-23,-3.3333333333333335,-40,0.7758620689655172,9,4.619332763045338,54,-0.8994276369582993,-11,0.9900990099009901,12,-0.8169934640522877,-10,-1.8121911037891267,-22,2.348993288590604,28,-0.49180327868852464,-6,-1.5650741350906094,-19,2.6778242677824267,32,-1.6299918500407498,-20,-2.651201325600663,-32,8.76595744680851,103,-1.330203442879499,-17,-3.5685963521015065,-45,-2.055921052631579,-25,0.16792611251049538,2,1.4249790444258172,17,0.4132231404958678,5,15.88477366255144,193
九品寺２丁目,-2.5559105431309903,-16,-1.3114754098360655,-8,-0.9966777408637874,-6,0.6711409395973155,4,-4.5,-27,3.315881326352531,19,-1.1824324324324325,-7,3.418803418803419,20,-5.950413223140496,-36,61.511423550087876,350,5.984766050054406,55,2.2587268993839835,22,1.9076305220883536,19,1.6748768472906401,17,2.5193798449612403,26,5.387523629489603,57,0.4484304932735426,5,-0.4464285714285714,-5,0.0,0,1.883408071748879,21,-4.049295774647888,-46,9.724770642201836,106,1.839464882943144,22,2.380952380952381,29,-2.566158781074579,-32,3.2098765432098766,39,-0.9569377990430622,-12
九品寺３丁目,6.65291387313048,129,-1.3056092843326885,-27,-3.2337089661930425,-66,-1.4177215189873418,-28,-1.027221366204417,-20,-0.2594706798131811,-5,-7.908428720083246,-152,-0.847457627118644,-15,6.837606837606838,120,-1.866666666666667,-35,-3.4782608695652173,-64,0.7319819819819819,13,-2.6830631637786473,-48,-1.2062033314187248,-21,-1.1627906976744187,-20,-0.411764705882353,-7,-1.9492025989367987,-33,-3.2530120481927707,-54,-0.809464508094645,-13,5.273069679849341,84,7.573047107930829,127,-3.436807095343681,-62,0.7462686567164178,13,0.6267806267806267,11,-0.9626274065685164,-17,-1.6580903373356204,-29,-1.8604651162790697,-32
九品寺４丁目,-5.807365439093484,-41,2.2556390977443606,15,-2.794117647058824,-19,-1.6641452344931922,-11,-4.615384615384616,-30,0.6451612903225806,4,3.0448717948717947,19,2.9548989113530326,19,-3.7764350453172204,-25,-4.23861852433281,-27,-1.1475409836065573,-7,-1.9900497512437811,-12,6.598984771573605,39,9.206349206349207,58,10.465116279069768,72,-5.0,-38,0.6925207756232686,5,-3.576341127922971,-26,-5.563480741797433,-39,3.927492447129909,26,-7.703488372093023,-53,1.2598425196850394,8,2.9548989113530326,19,-3.927492447129909,-26,5.50314465408805,35,1.0432190760059614,7,2.8023598820058995,19
九品寺５丁目,-0.28653295128939826,-4,-1.7959770114942528,-25,-3.3650329188002925,-46,1.4383043149129449,19,-2.0895522388059704,-28,-4.039634146341464,-53,14.217633042096903,179,0.0,0,-2.7121001390820583,-39,1.7869907076483202,25,-0.49157303370786515,-7,1.340860973888497,19,-0.9052924791086351,-13,0.0,0,3.232607167955025,46,2.1783526208304966,32,-2.465023317788141,-37,-1.912568306010929,-28,-2.437325905292479,-35,0.4996431120628123,7,15.127840909090908,213,-1.418877236273905,-23,2.065081351689612,33,5.518087063151441,90,0.6391632771644393,11,-0.23094688221709006,-4,-0.5208333333333333,-9
九品寺６丁目,-1.2738853503184715,-6,-3.870967741935484,-18,49.44071588366891,221,0.7485029940119761,5,-0.5943536404160475,-4,-12.556053811659194,-84,-7.0085470085470085,-41,55.88235294117647,304,8.84433962264151,75,-0.43336944745395445,-4,12.840043525571273,118,-1.3500482160077145,-14,-1.9550342130987293,-20,-1.296111665004985,-13,2.1212121212121215,21,-0.791295746785361,-8,-0.5982053838484547,-6,1.3039117352056169,13,1.9801980198019802,20,-2.912621359223301,-30,-2.9000000000000004,-29,-0.30895983522142123,-3,-1.859504132231405,-18,-1.5789473684210527,-15,9.946524064171124,93,-0.9727626459143969,-10,-0.09823182711198428,-1
二本木１丁目,-8.208955223880597,-22,2.8455284552845526,7,-6.324110671936759,-16,-3.375527426160337,-8,1.3100436681222707,3,-2.1551724137931036,-5,0.0,0,-1.3215859030837005,-3,-0.4464285714285714,-1,-6.278026905829597,-14,-0.9569377990430622,-2,-1.4492753623188406,-3,-3.431372549019608,-7,-1.5228426395939088,-3,-3.608247422680412,-7,-2.6737967914438503,-5,24.725274725274726,45,8.81057268722467,20,-9.31174089068826,-23,4.017857142857143,9,-6.866952789699571,-16,8.755760368663594,19,17.372881355932204,41,2.527075812274368,7,-4.577464788732395,-13,-7.011070110701106,-19,-1.1904761904761905,-3
二本木２丁目,-0.7874015748031495,-6,-0.7936507936507936,-6,-3.733333333333334,-28,0.8310249307479225,6,-0.6868131868131868,-5,0.2766251728907331,2,-1.5172413793103448,-11,-0.42016806722689076,-3,-0.9845288326300985,-7,-0.2840909090909091,-2,-3.561253561253561,-25,-2.363367799113737,-16,-2.26928895612708,-15,0.46439628482972134,3,0.7704160246533128,5,-3.9755351681957185,-26,0.0,0,14.331210191082802,90,3.203342618384401,23,-0.5398110661268556,-4,14.246947082767978,105,9.144893111638956,77,0.6528835690968444,6,1.4054054054054055,13,14.072494669509595,132,7.570093457943925,81,4.778453518679409,55
二本木３丁目,-3.0371203599550056,-27,-2.668213457076566,-23,-0.5959475566150179,-5,-1.5587529976019185,-13,1.3398294762484775,11,-6.3701923076923075,-53,-3.7227214377406934,-29,-2.666666666666667,-20,0.273972602739726,2,-1.912568306010929,-14,1.8105849582172702,13,-0.6839945280437756,-5,1.5151515151515151,11,-1.8995929443690638,-14,-0.2766251728907331,-2,-3.8834951456310676,-28,0.8658008658008658,6,0.14306151645207438,1,-10.714285714285714,-75,1.1199999999999999,7,-1.2658227848101267,-8,0.4807692307692308,3,-1.9138755980861244,-12,-2.113821138211382,-13,3.488372093023256,21,0.32102728731942215,2,1.76,11
二本木４丁目,-1.02880658436214,-10,-3.8461538461538463,-37,-1.0810810810810811,-10,-1.9672131147540985,-18,-3.2329988851727984,-29,3.225806451612903,28,-0.5580357142857143,-5,-2.8058361391694726,-25,-1.7321016166281753,-15,-1.8801410105757932,-16,-2.9940119760479043,-25,-0.24691358024691357,-2,-0.12376237623762376,-1,5.700123915737299,46,1.6412661195779603,14,-3.229527104959631,-28,-0.5959475566150179,-5,-1.7985611510791366,-15,-2.197802197802198,-18,1.2484394506866416,10,2.466091245376079,20,-1.8050541516245486,-15,0.0,0,5.392156862745098,44,-1.5116279069767442,-13,3.0696576151121606,26,0.8018327605956471,7
二本木５丁目,-1.7082785808147174,-13,-8.155080213903744,-61,-0.2911208151382824,-2,-2.0437956204379564,-14,-1.7883755588673622,-12,0.7587253414264037,5,9.33734939759036,62,2.8925619834710745,21,4.417670682730924,33,2.051282051282051,16,-0.5025125628140703,-4,-2.398989898989899,-19,0.9055627425614489,7,-1.9230769230769231,-15,-1.8300653594771243,-14,0.5326231691078562,4,-1.5894039735099337,-12,-3.9030955585464335,-29,-1.5406162464985995,-11,-0.5689900426742532,-4,-2.575107296137339,-18,1.0279001468428781,7,-5.523255813953488,-38,0.46153846153846156,3,1.8376722817764166,12,-2.556390977443609,-17,-2.314814814814815,-15
井川淵町,2.247191011235955,4,-6.043956043956044,-11,1.1695906432748537,2,-12.716763005780345,-22,5.298013245033113,8,-6.918238993710692,-11,-4.054054054054054,-6,-2.112676056338028,-3,-3.597122302158273,-5,14.17910447761194,19,-1.9607843137254901,-3,2.666666666666667,4,0.6493506493506493,1,-3.225806451612903,-5,-4.666666666666667,-7,3.4965034965034967,5,-5.405405405405405,-8,-0.7142857142857143,-1,1.4388489208633095,2,2.8368794326241136,4,11.03448275862069,16,-8.074534161490684,-13,6.081081081081082,9,-1.2738853503184715,-2,5.161290322580645,8,19.631901840490798,32,-2.051282051282051,-4
京塚本町,-1.2572533849129592,-26,-3.1341821743388834,-64,0.3033367037411527,6,-2.1169354838709675,-42,0.051493305870236865,1,-2.1616057642820383,-42,-4.892162019989479,-93,-0.7743362831858407,-14,-3.455964325529543,-62,-3.0600461893764432,-53,-0.4764740917212627,-8,2.39377618192699,40,0.3506721215663355,6,-1.9801980198019802,-34,1.1289364230540702,19,-0.9400705052878966,-16,-0.4744958481613286,-8,1.7282479141835518,29,-0.6444053895723492,-11,-1.5919811320754718,-27,0.5392450569203115,9,-1.8474374255065553,-31,1.8822100789313905,31,-0.47675804529201427,-8,-0.9580838323353293,-16,1.8137847642079807,30,-1.9596199524940616,-33
京町本丁,-4.013104013104013,-49,3.839590443686007,45,1.314708299096138,16,-1.1354420113544201,-14,-3.1173092698933553,-38,-1.100762066045724,-13,0.08561643835616438,1,-1.5397775876817792,-18,-0.1737619461337967,-2,-1.9147084421235856,-22,-1.419698314108252,-16,-1.6201620162016201,-18,1.738334858188472,19,-5.575539568345324,-62,-29.333333333333332,-308,-0.5390835579514826,-4,26.558265582655828,196,4.6038543897216275,43,0.2047082906857728,2,2.4514811031664965,24,0.897308075772682,9,3.557312252964427,36,-0.2862595419847328,-3,-1.6267942583732056,-17,0.8754863813229572,9,-1.253616200578592,-13,-2.44140625,-25
京町１丁目,4.08673894912427,49,0.0,0,3.8461538461538463,48,-1.8518518518518516,-24,0.550314465408805,7,1.5637216575449568,20,0.23094688221709006,3,-0.4608294930875576,-6,-0.30864197530864196,-4,-0.23219814241486067,-3,0.07757951900698215,1,0.5426356589147286,7,2.081727062451812,27,-0.3776435045317221,-5,0.9097801364670205,12,-0.8264462809917356,-11,0.7575757575757576,10,0.4511278195488722,6,0.9730538922155689,13,1.927353595255745,26,-1.890909090909091,-26,-3.261675315048184,-44,0.45977011494252873,6,0.4576659038901602,6,-3.340926347760061,-44,0.07855459544383347,1,-2.119309262166405,-27
京町２丁目,-0.5840363400389358,-9,-0.39164490861618795,-6,0.0,0,-0.1310615989515072,-2,1.837270341207349,28,-0.19329896907216496,-3,-0.19367333763718528,-3,0.3234152652005175,5,-1.4184397163120568,-22,-2.485284499672989,-38,-1.2072434607645874,-18,-1.9687712152070607,-29,0.6925207756232686,10,-0.9628610729023385,-14,1.597222222222222,23,-3.55434039644566,-52,5.386250885896527,76,-0.20174848688634836,-3,6.60377358490566,98,4.61441213653603,73,3.444108761329305,57,0.5257009345794392,9,2.7309703660662406,47,-0.6787330316742082,-12,-1.082004555808656,-19,0.8059873344847437,14,1.770416904625928,31
今町,-1.875,-6,-0.6369426751592357,-2,-2.564102564102564,-8,1.3157894736842104,4,-1.6233766233766231,-5,0.6600660066006601,2,-2.9508196721311477,-9,-1.0135135135135136,-3,-1.7064846416382253,-5,-0.6944444444444444,-2,3.4965034965034967,10,-0.33783783783783783,-1,-4.067796610169491,-12,2.8268551236749118,8,5.154639175257731,15,0.0,0,0.32679738562091504,1,-0.9771986970684038,-3,-2.302631578947368,-7,13.131313131313133,39,2.976190476190476,10,3.7572254335260116,13,-0.8356545961002786,-3,4.49438202247191,16,3.494623655913978,13,3.896103896103896,15,3.0,12
会富町,4.468412942989214,29,1.6224188790560472,11,1.0159651669085632,7,-8.045977011494253,-56,-1.40625,-9,3.1695721077654517,20,1.9969278033794162,13,-1.2048192771084338,-8,-2.4390243902439024,-16,-0.15625,-1,-1.0954616588419406,-7,-1.89873417721519,-12,1.6129032258064515,10,2.0634920634920633,13,4.5101088646967336,29,1.488095238095238,10,0.1466275659824047,1,1.4641288433382138,10,0.1443001443001443,1,1.440922190201729,10,4.119318181818182,29,2.728512960436562,20,8.366533864541832,63,3.6764705882352944,30,0.9456264775413712,8,2.459016393442623,21,5.0285714285714285,44
佐土原１丁目,-0.2308136180034622,-4,-1.3302486986697513,-23,0.11723329425556857,2,3.9812646370023423,68,3.3220720720720722,59,-1.5803814713896458,-29,-0.4983388704318937,-9,-0.9460211463550361,-17,-0.11235955056179776,-2,-4.611923509561304,-82,0.8254716981132075,14,-0.29239766081871343,-5,-0.3519061583577713,-6,-1.7657445556209534,-30,-4.973037747153984,-83,0.8827238335435058,14,1.875,30,1.1042944785276074,18,-2.3058252427184467,-38,-1.0559006211180124,-17,0.06277463904582549,1,2.3212045169385194,37,-2.2685469037400368,-37,-0.37641154328732745,-6,1.700251889168766,27,-1.3003095975232197,-21,-1.7565872020075282,-28
佐土原２丁目,-1.762114537444934,-4,-1.345291479820628,-3,0.0,0,-5.0,-11,4.784688995215311,10,23.28767123287671,51,10.0,27,1.3468013468013467,4,-3.322259136212625,-10,2.0618556701030926,6,0.6734006734006733,2,1.0033444816053512,3,-4.966887417218543,-15,9.40766550522648,27,5.7324840764331215,18,0.9036144578313252,3,6.865671641791045,23,12.849162011173185,46,40.34653465346535,163,6.701940035273369,38,0.1652892561983471,1,1.65016501650165,10,0.8116883116883116,5,0.966183574879227,6,-3.508771929824561,-22,-0.3305785123966942,-2,6.301824212271974,38
佐土原３丁目,-0.7575757575757576,-1,-0.7633587786259541,-1,5.384615384615385,7,7.2992700729927,10,2.7210884353741496,4,-1.3245033112582782,-2,-2.013422818791946,-3,6.164383561643835,9,-1.935483870967742,-3,-5.921052631578947,-9,-6.293706293706294,-9,-2.9850746268656714,-4,-1.5384615384615385,-2,16.40625,21,47.651006711409394,71,29.545454545454547,65,34.385964912280706,98,21.93211488250653,84,8.779443254817988,41,4.724409448818897,24,12.406015037593985,66,18.896321070234116,113,8.157524613220815,58,2.080624187256177,16,12.738853503184714,100,12.54237288135593,111,2.0080321285140563,20
保田窪本町,3.558460421205519,49,2.5946704067321176,37,-1.0936431989063569,-16,0.9675190048375951,14,-1.9849418206707734,-29,-0.5586592178770949,-8,-1.75561797752809,-25,-2.1443888491779846,-30,-0.1460920379839299,-2,-2.7066569129480618,-37,0.37593984962406013,5,3.7453183520599254,50,13.212996389891696,183,-2.5510204081632653,-40,1.0471204188481675,16,0.7772020725388601,12,-3.7917737789203083,-59,-1.3360053440213762,-20,2.4373730534867977,36,1.3218770654329148,20,-2.28310502283105,-35,-1.5353805073431241,-23,1.7627118644067796,26,-1.73217854763491,-26,-1.152542372881356,-17,3.2235939643347047,47,-3.122923588039867,-47
保田窪１丁目,-1.9836639439906651,-34,0.2976190476190476,5,-3.4421364985163203,-58,2.15119852489244,35,-2.2262334536702766,-37,-0.24615384615384617,-4,0.6169031462060457,10,-1.594114040465972,-26,0.06230529595015576,1,0.7471980074719801,12,-2.03955500618047,-33,-0.3785488958990536,-6,3.229892336922103,51,11.226993865030675,183,6.784335355763928,123,-0.5681818181818182,-11,0.15584415584415584,3,-0.6224066390041494,-12,0.7828810020876826,15,1.657172449508027,32,-1.935812531839022,-38,-2.7532467532467533,-53,0.0,0,0.8012820512820512,15,-1.483836777954425,-28,-1.3448090371167294,-25,-0.27262813522355506,-5
保田窪２丁目,0.1644736842105263,1,-1.6420361247947455,-10,-3.1719532554257093,-19,-3.9655172413793105,-23,13.285457809694792,74,21.553090332805073,136,0.0,0,24.11994784876141,185,4.936974789915967,47,-3.303303303303303,-33,9.213250517598343,89,1.9905213270142181,21,-1.3011152416356877,-14,-2.824858757062147,-30,-35.65891472868217,-368,-0.6024096385542169,-4,1.3636363636363635,9,2.690582959641256,18,-0.8733624454148471,-6,-1.1747430249632893,-8,-4.903417533432393,-33,0.15625,1,2.1840873634945397,14,1.6793893129770994,11,-2.1021021021021022,-14,-0.15337423312883436,-1,-4.915514592933948,-32
