人口統計表,Column_1,Column_2,Column_3
花園２丁目,,,
総数,455,191,264
花園３丁目,,,
総数,"1,323",618,705
花園４丁目,,,
総数,625,292,333
花園５丁目,,,
総数,"2,288","1,059","1,229"
花園６丁目,,,
総数,"1,870",874,996
花園７丁目,,,
総数,"2,886","1,354","1,532"
花立１丁目,,,
総数,390,177,213
花立２丁目,,,
総数,980,456,524
花立３丁目,,,
総数,"1,231",573,658
花立４丁目,,,
総数,731,365,366
花立５丁目,,,
総数,"1,535",743,792
花立６丁目,,,
総数,"1,672",794,878
花畑町,,,
総数,40,16,24
八分字町,,,
総数,"3,392","1,592","1,800"
浜口町,,,
総数,629,276,353
春竹町大字春竹,,,
総数,362,168,194
稗田町,,,
総数,489,218,271
東阿弥陀寺町,,,
総数,12,3,9
東京塚町（中央区）,,,
総数,94,52,42
東京塚町（東区）,,,
総数,925,440,485
東子飼町,,,
総数,735,345,390
東野１丁目,,,
総数,"1,037",463,574
東野２丁目,,,
総数,757,346,411
東野３丁目,,,
総数,715,359,356
東野４丁目,,,
総数,432,210,222
東本町,,,
総数,"2,558","1,105","1,453"
東町１丁目,,,
総数,467,378,89
東町２丁目,,,
総数,339,135,204
東町３丁目,,,
総数,"2,983","1,408","1,575"
東町４丁目,,,
総数,"3,721","1,773","1,948"
飛田１丁目,,,
総数,583,278,305
飛田２丁目,,,
総数,911,437,474
飛田３丁目,,,
総数,364,179,185
飛田４丁目,,,
総数,725,325,400
飛田町,,,
総数,54,24,30
日吉１丁目,,,
総数,"1,089",519,570
日吉２丁目,,,
総数,"1,076",507,569
平田１丁目,,,
総数,570,275,295
平田２丁目,,,
総数,775,380,395
平山町,,,
総数,280,133,147
広木町,,,
総数,"1,686",811,875
古桶屋町,,,
総数,53,26,27
古川町,,,
総数,135,65,70
古京町,,,
総数,57,25,32
古大工町,,,
総数,65,25,40
平成１丁目（中央区）,,,
総数,205,89,116
平成１丁目（南区）,,,
総数,497,239,258
平成２丁目（中央区）,,,
総数,482,235,247
平成２丁目（南区）,,,
総数,55,24,31
平成３丁目,,,
総数,505,256,249
保田窪１丁目,,,
総数,"1,963",967,996
保田窪２丁目（中央区）,,,
総数,673,317,356
保田窪２丁目（東区）,,,
総数,366,187,179
保田窪３丁目,,,
総数,"1,303",613,690
保田窪４丁目,,,
総数,"1,338",641,697
保田窪５丁目,,,
総数,"1,264",587,677
保田窪本町,【秘匿】帯山４丁目（東区）を含みます,,
総数,"1,533",716,817
本荘１丁目,,,
総数,26,0,26
本荘２丁目,,,
総数,471,212,259
本荘３丁目,,,
総数,671,320,351
本荘４丁目,,,
総数,515,251,264
本荘５丁目,,,
総数,"1,023",467,556
本荘６丁目,,,
総数,791,384,407
本荘町,,,
総数,"1,130",533,597
本丸,,,
総数,0,0,0
孫代町,,,
総数,614,283,331
総数,"1,018",476,542
総数,800,370,430
松尾町上松尾,【秘匿】松尾１丁目に含めています,,
総数,χ,χ,χ
松尾町近津,,,
総数,382,166,216
松尾町平山,,,
総数,201,94,107
松原町,,,
総数,8,1,7
馬渡１丁目,,,
