人口統計表,Column_1,Column_2,Column_3
船場町２丁目,,,
総数,133,68,65
船場町３丁目,,,
総数,196,87,109
船場町下１丁目,,,
総数,231,113,118
総数,316,155,161
総数,952,459,493
総数,677,323,354
総数,χ,χ,χ
総数,χ,χ,χ
総数,218,94,124
総数,315,147,168
高平１丁目,,,
総数,"1,698",792,906
高平２丁目,,,
総数,"1,319",610,709
高平３丁目,,,
総数,"1,674",794,880
田崎１丁目,,,
総数,689,319,370
田崎２丁目,,,
総数,"1,036",438,598
田崎３丁目,,,
総数,"1,412",580,832
田崎本町,,,
総数,627,290,337
田崎町,,,
総数,61,32,29
総数,"1,612",784,828
総数,"1,559",769,790
総数,844,419,425
総数,975,481,494
総数,"1,134",542,592
総数,"1,133",547,586
総数,"1,772",831,941
総数,"1,959",955,"1,004"
総数,866,442,424
総数,529,219,310
総数,619,300,319
総数,"1,763",849,914
総数,852,408,444
総数,15,10,5
総数,χ,χ,χ
龍田町弓削,,,
総数,"5,015","2,442","2,573"
総数,"1,513",747,766
総数,277,146,131
谷尾崎町,,,
総数,"1,442",671,771
段山本町,,,
総数,211,91,120
田迎１丁目,,,
総数,535,253,282
田迎２丁目,,,
総数,891,437,454
田迎３丁目,,,
総数,801,419,382
田迎４丁目,,,
総数,500,244,256
田迎５丁目,,,
総数,537,257,280
田迎６丁目,,,
総数,590,273,317
総数,χ,χ,χ
田迎町大字田井島,,,
総数,42,19,23
田迎町大字良町,【秘匿】良町３丁目を含みます,,
総数,χ,χ,χ
太郎迫町,,,
総数,296,128,168
近見１丁目,,,
総数,994,445,549
近見２丁目,,,
総数,"1,195",554,641
近見３丁目,,,
総数,"1,080",526,554
近見４丁目,,,
総数,706,349,357
近見５丁目,【秘匿】近見６丁目を含みます,,
総数,χ,χ,χ
近見６丁目,【秘匿】近見５丁目、十禅寺３丁目を含みます,,
総数,"1,568",723,845
近見７丁目,,,
総数,465,212,253
近見８丁目,,,
総数,"1,790",858,932
近見９丁目,,,
総数,69,28,41
近見町,,,
総数,92,43,49
千葉城町,,,
総数,205,96,109
中央街,,,
総数,362,182,180
月出１丁目,,,
総数,"1,209",602,607
月出２丁目,,,
総数,"1,876",883,993
月出３丁目,,,
総数,542,261,281
月出４丁目,,,
総数,"1,693",849,844
月出５丁目,,,
総数,580,286,294
月出６丁目,,,
総数,"1,587",743,844
月出７丁目,,,
総数,718,344,374
月出８丁目,,,
総数,362,166,196
津浦町,,,
総数,"1,943",928,"1,015"
坪井１丁目,,,
総数,895,394,501
坪井２丁目,,,
総数,782,352,430
坪井３丁目,,,
総数,849,381,468
坪井４丁目,,,
