人口統計表,Column_1,Column_2,Column_3
長嶺東６丁目,,,
総数,"1,356",678,678
長嶺東７丁目,,,
総数,416,218,198
長嶺東８丁目,,,
総数,679,346,333
総数,24,21,3
長嶺南１丁目,,,
総数,"1,230",600,630
長嶺南２丁目,,,
総数,733,327,406
長嶺南３丁目,,,
総数,"1,979",923,"1,056"
長嶺南４丁目,,,
総数,"1,703",807,896
長嶺南５丁目,,,
総数,650,309,341
長嶺南６丁目,,,
総数,"2,144","1,066","1,078"
長嶺南７丁目,,,
総数,"1,542",734,808
長嶺南８丁目,,,
総数,745,353,392
中無田町,,,
総数,551,265,286
並建町,,,
総数,766,359,407
西阿弥陀寺町,,,
総数,200,85,115
西梶尾町,,,
総数,"1,697",806,891
錦ケ丘,,,
総数,"1,406",684,722
西子飼町,,,
総数,359,148,211
西唐人町,,,
総数,50,22,28
西原１丁目,,,
総数,801,391,410
西原２丁目,,,
総数,994,469,525
西原３丁目,,,
総数,"1,104",481,623
二の丸,,,
総数,0,0,0
二本木１丁目,,,
総数,227,112,115
二本木２丁目,,,
総数,714,306,408
二本木３丁目,,,
総数,750,356,394
二本木４丁目,,,
総数,891,400,491
二本木５丁目,,,
総数,726,346,380
沼山津１丁目,,,
総数,"1,153",548,605
沼山津２丁目,,,
総数,"1,078",516,562
沼山津３丁目,,,
総数,"1,123",542,581
沼山津４丁目,,,
総数,"1,425",680,745
野口町,【秘匿】白藤１丁目を含みます,,
総数,χ,χ,χ
野田１丁目,,,
総数,226,103,123
野田２丁目,【秘匿】元三町を含みます,,
総数,805,382,423
野田３丁目,,,
総数,884,414,470
総数,χ,χ,χ
野中１丁目,,,
総数,602,288,314
野中２丁目,,,
総数,665,311,354
野中３丁目,,,
総数,295,139,156
乗越ヶ丘,,,
総数,0,0,0
萩原町,,,
総数,"3,205","1,473","1,732"
白山１丁目,,,
総数,397,187,210
白山２丁目,,,
総数,574,240,334
白山３丁目,,,
総数,353,164,189
八景水谷１丁目,,,
総数,"1,157",535,622
八景水谷２丁目,,,
総数,"3,807","2,448","1,359"
八景水谷３丁目,,,
総数,"1,513",704,809
八景水谷４丁目,,,
総数,877,413,464
畠口町,,,
総数,809,388,421
八王寺町,,,
総数,"4,154","1,938","2,216"
八反田１丁目,,,
総数,736,356,380
八反田２丁目,,,
総数,"1,618",764,854
八反田３丁目,,,
総数,"1,569",726,843
花園１丁目,,,
総数,732,365,367
花園２丁目,,,
総数,657,273,384
花園３丁目,,,
総数,"1,687",787,900
花園４丁目,,,
総数,656,330,326
花園５丁目,,,
総数,"2,680","1,245","1,435"
花園６丁目,,,
総数,"2,225","1,050","1,175"
花園７丁目,,,
総数,"3,277","1,570","1,707"
花立１丁目,,,
総数,461,230,231
花立２丁目,,,
総数,999,483,516
花立３丁目,,,
総数,"1,290",611,679
花立４丁目,,,
総数,633,306,327
花立５丁目,,,
総数,"1,378",665,713
花立６丁目,,,
総数,"1,616",788,828
花畑町,,,
総数,59,28,31
八分字町,,,
総数,"2,964","1,417","1,547"
浜口町,,,
総数,569,254,315
春竹町大字春竹,,,
総数,401,179,222
稗田町,,,
総数,475,217,258
東阿弥陀寺町,,,
総数,18,7,11
東京塚町,,,
総数,"1,016",497,519
東子飼町,,,
総数,814,374,440
東野１丁目,,,
総数,"1,042",516,526
東野２丁目,,,
総数,844,399,445
東野３丁目,,,
総数,682,327,355
東野４丁目,,,
総数,376,194,182
東本町,,,
総数,"3,196","1,402","1,794"
総数,7,4,3
東町１丁目,,,
総数,497,403,94
東町２丁目,,,
総数,494,233,261
東町３丁目,,,
総数,"3,514","1,648","1,866"
東町４丁目,,,
総数,"4,933","2,406","2,527"
飛田１丁目,,,
総数,580,279,301
飛田２丁目,,,
総数,590,300,290
飛田３丁目,,,
総数,368,176,192
飛田４丁目,,,
総数,609,293,316
飛田町,,,
総数,38,21,17
日吉１丁目,,,
総数,"1,103",503,600
日吉２丁目,,,
総数,970,453,517
平田１丁目,,,
総数,559,267,292
平田２丁目,,,
総数,447,212,235
平山町,,,
総数,254,100,154
広木町,,,
総数,"1,563",741,822
古桶屋町,【秘匿】小沢町を含みます,,
総数,χ,χ,χ
古川町,,,
総数,94,44,50
古京町,,,
総数,81,41,40
古大工町,,,
総数,49,21,28
平成１丁目,,,
総数,516,260,256
平成２丁目,,,
総数,550,262,288
平成３丁目,,,
総数,429,210,219
保田窪１丁目,,,
総数,"1,631",789,842
保田窪２丁目,,,
総数,767,394,373
保田窪３丁目,,,
総数,"1,152",544,608
保田窪４丁目,,,
総数,"1,174",557,617
保田窪５丁目,,,
総数,"1,214",585,629
保田窪本町,,,
総数,"1,399",680,719
本荘１丁目,,,
総数,49,1,48
本荘２丁目,,,
総数,543,259,284
本荘３丁目,,,
総数,501,209,292
本荘４丁目,,,
総数,479,203,276
本荘５丁目,,,
総数,"1,065",460,605
本荘６丁目,,,
総数,828,390,438
本荘町,,,
総数,"1,147",546,601
本丸,【秘匿】水道町を含みます,,
総数,χ,χ,χ
孫代町,,,
総数,512,252,260
松尾町上松尾,,,
総数,"3,282","1,601","1,681"
松尾町近津,,,
総数,485,222,263
松尾町平山,,,
総数,258,136,122
松原町,,,
総数,17,7,10
馬渡１丁目,,,
総数,508,253,255
馬渡２丁目,,,
総数,716,363,353
万楽寺町,,,
総数,318,150,168
貢町,,,
総数,863,436,427
美登里町,,,
総数,592,269,323
南熊本１丁目,,,
総数,387,184,203
南熊本２丁目,,,
総数,159,75,84
南熊本３丁目,,,
総数,286,132,154
南熊本４丁目,,,
総数,276,143,133
南熊本５丁目,,,
総数,555,244,311
南千反畑町,,,
総数,790,364,426
南高江１丁目,,,
総数,"1,671",806,865
南高江２丁目,,,
総数,"1,068",476,592
南高江３丁目,,,
総数,185,96,89
南高江４丁目,【秘匿】南高江町を含みます,,
総数,"1,164",504,660
南高江５丁目,,,
総数,39,13,26
南高江６丁目,,,
総数,851,394,457
南高江７丁目,,,
総数,577,279,298
南高江町,【秘匿】南高江４丁目を含みます,,
総数,χ,χ,χ
南坪井町,,,
総数,532,204,328
南町,,,
総数,"1,147",520,627
宮内,,,
総数,39,21,18
御幸木部町,【秘匿】御幸笛田１丁目を含みます,,
総数,χ,χ,χ
御幸西無田町,,,
総数,0,0,0
御幸笛田町,,,
総数,15,13,2
妙体寺町,,,
総数,390,176,214
迎町１丁目,,,
総数,634,295,339
迎町２丁目,,,
総数,257,129,128
武蔵ケ丘１丁目,,,
総数,793,365,428
武蔵ケ丘２丁目,,,
総数,752,358,394
武蔵ケ丘３丁目,,,
総数,642,299,343
武蔵ケ丘４丁目,,,
総数,883,437,446
武蔵ケ丘５丁目,,,
総数,762,363,399
武蔵ケ丘６丁目,,,
総数,"1,063",509,554
武蔵ケ丘７丁目,,,
総数,871,404,467
武蔵ケ丘８丁目,,,
総数,454,212,242
武蔵ケ丘９丁目,,,
総数,381,187,194
無田口町,,,
総数,452,207,245
室園町,,,
総数,"1,367",628,739
明徳町,,,
総数,555,263,292
元三町,【秘匿】野田２丁目を含みます,,
総数,χ,χ,χ
元三町１丁目,,,
総数,10,5,5
元三町２丁目,,,
総数,486,229,257
元三町３丁目,,,
総数,474,218,256
元三町４丁目,,,
総数,0,0,0
元三町５丁目,,,
総数,45,25,20
本山１丁目,,,
総数,592,276,316
本山２丁目,,,
総数,322,135,187
本山３丁目,,,
総数,344,159,185
本山４丁目,,,
総数,851,414,437
本山町,,,
総数,"1,796",827,969
薬園町,,,
総数,758,334,424
八島１丁目,,,
総数,348,159,189
八島２丁目,,,
総数,"1,284",579,705
八島町,,,
総数,123,59,64
八幡１丁目,,,
総数,30,3,27
八幡２丁目,,,
総数,0,0,0
八幡３丁目,,,
総数,0,0,0
八幡４丁目,,,
総数,0,0,0
八幡５丁目,,,
総数,513,245,268
八幡６丁目,,,
総数,530,246,284
八幡７丁目,,,
総数,400,186,214
八幡８丁目,,,
総数,63,28,35
八幡９丁目,,,
総数,589,274,315
八幡１０丁目,,,
総数,574,271,303
八幡１１丁目,,,
総数,603,281,322
